rank,customer_id,risk_score,customer_type,country,province,city,gender,marital_status,occupation_code,occupation_title,income,age_years,account_tenure_days,industry_code,industry,employee_count,sales,business_age_days,days_established_to_onboard,revenue_per_employee,income_occupation_flag,is_individual,emt_amt_sum,wire_count,wire_amt_sum,eft_debit_sum,cheque_count,card_foreign_rate,risk_flags,known_fraud
767,SYNID0107027836,0.00010152865411802069,individual,CA,unknown,other,FEMALE,Married,OTHER,unknown,0.0,64.36139630390144,9489.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,226.05,3.0,0.18181818181818182,,0
768,SYNID0109337075,0.00010136434748209255,individual,CA,unknown,other,unknown,unknown,RETIRED,unknown,122793.0,59.01437371663244,11930.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4713.39,0.0,0.0,1864.03,2.0,0.1590909090909091,,0
769,SYNID0103049939,0.00010011984824094604,individual,CA,unknown,other,MALE,Married,11101,Financial and investment analysts,0.0,60.2135523613963,5147.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2948.33,8.0,0.07547169811320754,high cheque activity (top 10%),0
770,SYNID0103749745,9.785812153432737e-05,individual,CA,unknown,other,FEMALE,Married,70010,Construction managers,59149.0,52.40520191649555,5582.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,286.89,13.0,0.21739130434782608,high cheque activity (top 10%),0
771,SYNID0109776539,9.689116567613684e-05,individual,CA,unknown,other,MALE,Married,72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers",11908.0,65.13347022587268,8728.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
772,SYNID0105246944,9.455636354181728e-05,individual,CA,ON,RICHMOND HILL,FEMALE,Married,RETIRED,unknown,59985.0,75.18412046543463,7746.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,4206.9,0.0,0.0,,0
773,SYNID0105101959,9.368931944428365e-05,individual,CA,unknown,other,MALE,Single,33102,"Nurse aides, orderlies and patient service associates",89694.0,63.05270362765229,11960.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1007.76,2.0,0.21739130434782608,,0
774,SYNID0100400964,9.299377531576085e-05,individual,CA,unknown,other,MALE,Married,OTHER,unknown,79376.0,,14158.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2600.88,0.0,0.0,891.71,3.0,0.17647058823529413,,0
775,SYNID0101436278,9.102234050066564e-05,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,62923.0,70.06707734428474,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4156.7300000000005,0.0,0.0,0.0,2.0,0.2857142857142857,,0
776,SYNID0104871187,9.003378487867128e-05,individual,CA,BC,VANCOUVER,FEMALE,unknown,OTHER,unknown,48954.0,55.553730321697465,12479.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,75.86,0.0,0.0,702.84,0.0,0.0,,0
777,SYNID0103815921,8.988213261537638e-05,individual,CA,ON,OTTAWA,unknown,Married,RETIRED,unknown,32328.0,85.51403148528405,10945.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2332.29,0.0,0.0,1986.3700000000001,0.0,0.0,,0
778,SYNID0103169605,8.97242807045649e-05,individual,CA,ON,COBOURG,MALE,Married,72310,Carpenters,76457.0,51.21697467488022,12063.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4254.29,0.0,0.0,424.19,1.0,0.0,,0
779,SYNID0104349621,8.95658335651832e-05,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,0.0,77.07049965776865,2668.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
780,SYNID0105297958,8.92241512294377e-05,individual,CA,ON,RENFREW,unknown,Married,RETIRED,unknown,20873.0,73.2703627652293,12140.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,265.17,0.0,0.0,,0
781,SYNID0107511443,8.91873628168373e-05,individual,CA,ON,TORONTO,FEMALE,Widowed,RETIRED,unknown,0.0,79.91238877481177,10463.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1458.15,3.0,0.0,,0
782,SYNID0108796379,8.877282799877254e-05,individual,CA,unknown,other,unknown,unknown,RETIRED,unknown,33217.0,80.72279260780287,13174.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1195.48,4.0,0.0,,0
783,SYNID0108423299,8.8594115245817e-05,individual,CA,ON,OWEN SOUND,unknown,Married,RETIRED,unknown,20322.0,75.72347707049965,6888.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,935.45,1.0,0.0,,0
784,SYNID0101368638,8.847346635331723e-05,individual,CA,ON,GUELPH,FEMALE,Married,RETIRED,unknown,0.0,71.13483915126626,9214.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,853.78,0.0,0.0,,0
785,SYNID0105031157,8.837566730495784e-05,individual,CA,unknown,other,FEMALE,Married,RETIRED,unknown,0.0,75.75906913073237,11313.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1081.38,0.0,0.18181818181818182,,0
786,SYNID0103153328,8.826658842938486e-05,individual,CA,AB,EDMONTON,MALE,Married,RETIRED,unknown,17532.0,87.95071868583162,12492.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,269.77,4.0,0.13636363636363635,,0
787,SYNID0107825951,8.7877128567251e-05,individual,CA,unknown,other,FEMALE,unknown,10019,Other administrative services managers,0.0,60.96098562628337,2310.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2647.2999999999997,3.0,0.0,,0
788,SYNID0101266181,8.784546090329506e-05,individual,CA,BC,PRINCE GEORGE,FEMALE,Divorced,OTHER,unknown,10.0,65.48117727583846,8320.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,11.0,0.0,high cheque activity (top 10%),0
789,SYNID0102378620,8.749135242917297e-05,individual,CA,unknown,other,MALE,Single,RETIRED,unknown,27577.0,68.02190280629706,7514.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,251.26999999999998,0.0,0.0,,0
790,SYNID0108195914,8.723301741519995e-05,individual,CA,unknown,other,MALE,Married,OTHER,unknown,65713.0,51.07460643394935,12112.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5290.110000000001,0.0,0.0,3295.84,1.0,0.19272727272727272,,0
791,SYNID0104223140,8.544483971183238e-05,individual,CA,unknown,other,FEMALE,Single,OTHER,unknown,10770.0,50.4394250513347,11328.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
792,SYNID0109810344,8.504067335755685e-05,individual,CA,unknown,other,MALE,Unknown,OTHER,unknown,0.0,,1521.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2281.9199999999996,0.0,0.0,2069.33,0.0,0.0,,0
793,SYNID0103736830,8.470798970792946e-05,individual,CA,ON,BRAMPTON,MALE,Married,OTHER,unknown,0.0,70.61464750171116,12059.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3117.41,5.0,0.08695652173913043,,0
794,SYNID0109163412,8.358621697011028e-05,individual,CA,AB,CALGARY,MALE,Married,RETIRED,unknown,27096.0,73.05954825462013,10106.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1307.51,0.0,0.0,,0
795,SYNID0109248069,8.336983218233627e-05,individual,CA,ON,GUELPH,FEMALE,Married,SELF_EMPLOYED,unknown,44874.0,63.611225188227245,10470.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,656.1800000000001,0.0,0.0,,0
796,SYNID0105320974,8.171947574305924e-05,individual,CA,ON,TORONTO,MALE,Married,RETIRED,unknown,34059.0,77.16358658453115,11726.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,710.7,0.0,0.0,,0
797,SYNID0109994236,8.151905400147987e-05,individual,CA,ON,TORONTO,MALE,Married,OTHER,unknown,0.0,90.54893908281998,8079.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,7305.8,0.0,0.0,high EFT outflows (top 10%),0
798,SYNID0102987751,8.069618119936118e-05,individual,CA,unknown,other,unknown,Married,OTHER,unknown,85679.0,39.97809719370294,5701.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4679.030000000001,0.0,0.0,4108.9800000000005,0.0,0.17543859649122806,,0
799,SYNID0100891501,8.05654192089042e-05,individual,CA,unknown,other,MALE,Single,75200,Taxi and limousine drivers and chauffeurs,92563.0,52.596851471594796,8899.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2593.16,0.0,0.0,13.78,3.0,0.0,,0
800,SYNID0102865617,7.958045899121063e-05,individual,CA,unknown,other,MALE,Married,OTHER,unknown,150122.0,45.60164271047228,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1072.48,0.0,0.0,1107.22,1.0,0.391304347826087,30%+ foreign card transactions,0
801,SYNID0200344226,7.804801442521041e-05,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,9529.0,8641,Child Day-Care and Nursery School Services,1.0,40177.0,11570.0,2041.0,40177.0,0.0,0,0.0,0.0,0.0,6478.49,6.0,0.0,high EFT outflows (top 10%),0
802,SYNID0103616412,7.670092496633827e-05,individual,CA,unknown,other,FEMALE,Single,OTHER,unknown,0.0,72.94729637234771,11707.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3016.7000000000003,3.0,0.20512820512820512,,0
803,SYNID0108623691,7.590668286526551e-05,individual,CA,NS,HALIFAX,MALE,Married,RETIRED,unknown,43730.0,78.27515400410678,12120.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1983.8700000000001,0.0,0.0,4004.48,6.0,0.0,,0
804,SYNID0105655298,7.583382942186339e-05,individual,CA,ON,KITCHENER,MALE,Married,SELF_EMPLOYED,unknown,128394.0,64.25735797399042,8400.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10.29,0.0,0.0,2472.53,0.0,0.0,,0
805,SYNID0105429404,7.580218107788523e-05,individual,CA,ON,TORONTO,FEMALE,Widowed,RETIRED,unknown,36440.0,78.11909650924025,13759.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1700.96,0.0,0.0,913.7,1.0,0.0,,0
806,SYNID0100096061,7.454006803504449e-05,individual,CA,ON,MISSISSAUGA,FEMALE,Single,RETIRED,unknown,58208.0,73.8754277891855,10575.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1623.18,0.0,0.0,2448.11,1.0,0.0,,0
807,SYNID0100163113,7.406139717907422e-05,individual,CA,ON,SCARBOROUGH,FEMALE,Married,RETIRED,unknown,11.0,81.10335386721424,10544.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,176.53,0.0,0.0,2487.95,0.0,0.0,,0
808,SYNID0108203153,7.34049946529708e-05,individual,CA,ON,BRAMPTON,FEMALE,Married,RETIRED,unknown,10.0,73.39630390143738,6152.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2147.45,0.0,0.0,1833.74,12.0,0.0625,high cheque activity (top 10%),0
809,SYNID0100263641,7.29073434123165e-05,individual,CA,AB,CALGARY,MALE,Married,OTHER,unknown,0.0,63.723477070499655,4674.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1789.9,0.0,0.0,235.1,2.0,0.0,,0
810,SYNID0105926152,7.200343654888753e-05,individual,CA,unknown,other,MALE,Married,SELF_EMPLOYED,unknown,44424.0,40.39972621492129,9156.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,42.82,0.0,0.0,2968.26,1.0,0.125,,0
811,SYNID0100741700,7.165216303963974e-05,individual,CA,NB,MONCTON,FEMALE,Married,RETIRED,unknown,101328.0,65.07049965776865,11232.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4233.7,0.0,0.0,864.5400000000001,5.0,0.2727272727272727,,0
812,SYNID0102457674,6.899767893047936e-05,individual,CA,SK,SASKATOON,MALE,Married,RETIRED,unknown,0.0,76.91444216290212,10605.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,823.4,0.0,0.0,2079.52,2.0,0.13043478260869565,,0
813,SYNID0105460851,6.882114663162364e-05,individual,CA,ON,OTTAWA,FEMALE,Married,RETIRED,unknown,16.0,75.28815879534565,12339.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,488.0,2.0,0.25,,0
814,SYNID0200302254,6.837194737224238e-05,smallbusiness,CA,BC,NORTH VANCOUVER,unknown,unknown,unknown,unknown,0.0,,5141.0,Other,unknown,1.0,54987.0,12098.0,6957.0,54987.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.25,,0
815,SYNID0105914264,6.81987829437795e-05,individual,CA,ON,ARNPRIOR,FEMALE,Single,RETIRED,unknown,129950.0,68.18617385352498,12388.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3920.12,0.0,0.0,1.5,5.0,0.16455696202531644,,0
816,SYNID0100197952,6.803740087426885e-05,individual,CA,unknown,other,FEMALE,Widowed,RETIRED,unknown,0.0,83.16221765913758,3434.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1697.1100000000001,0.0,0.0,,0
817,SYNID0107945037,6.750122206315641e-05,individual,CA,unknown,other,FEMALE,Married,OTHER,unknown,85889.0,41.379876796714576,9181.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3470.08,0.0,0.0,0.0,0.0,0.0,,0
818,SYNID0104916802,6.705621123395936e-05,individual,CA,unknown,other,FEMALE,Married,65200,Food and beverage servers,31389.0,37.74401095140315,6257.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,208.59,0.0,0.0,746.3499999999999,2.0,0.14893617021276595,,0
819,SYNID0101892382,6.608975143695531e-05,individual,CA,MB,WINNIPEG,FEMALE,Unknown,RETIRED,unknown,0.0,74.61464750171116,12471.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2066.76,0.0,0.0,,0
820,SYNID0109235555,6.501535887589938e-05,individual,CA,unknown,other,MALE,Married,SELF_EMPLOYED,unknown,114642.0,73.70294318959617,13065.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6365.71,0.0,0.0,1080.8600000000001,1.0,0.2,,0
821,SYNID0102110508,6.426395782255645e-05,individual,CA,AB,EDMONTON,FEMALE,Married,RETIRED,unknown,0.0,70.71321013004791,12451.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,231.83,0.0,0.0,3754.66,1.0,0.2087912087912088,,0
822,SYNID0101473294,6.353676002335337e-05,individual,CA,unknown,other,FEMALE,Married,RETIRED,unknown,0.0,,4028.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,39.29,0.0,0.0,,0
823,SYNID0109483662,6.31678953532144e-05,individual,CA,ON,LONDON,MALE,Married,SELF_EMPLOYED,unknown,287877.0,62.940451745379875,4572.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,11232.08,0.0,0.0,2407.7,0.0,0.0,high EMT volume (top 10%),0
824,SYNID0107523153,6.255869212242241e-05,individual,CA,unknown,other,MALE,Single,OTHER,unknown,16831.0,47.200547570157426,4554.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,418.57,1.0,0.0,,0
825,SYNID0106000448,6.0802972284220534e-05,individual,CA,unknown,other,MALE,Single,30010,Managers in health care,43459.0,63.30732375085558,13118.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,0
826,SYNID0103551044,6.021114976487797e-05,individual,CA,ON,SCARBOROUGH,MALE,Married,RETIRED,unknown,36264.0,73.4318959616701,12288.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,6.0,0.0,,0
827,SYNID0106523980,5.9202875245708e-05,individual,CA,ON,OTTAWA,MALE,Married,OTHER,unknown,99671.0,66.943189596167,10555.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,900.78,0.0,0.0,,0
828,SYNID0107043376,5.811645513160478e-05,individual,CA,AB,EDMONTON,FEMALE,Married,UNEMPLOYED,unknown,0.0,71.6331279945243,10417.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1594.2000000000003,4.0,0.0,unemployed,0
829,SYNID0100898515,5.782794419671516e-05,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,61323.0,65.29774127310061,12207.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,241.06,0.0,0.0,636.33,1.0,0.15918367346938775,,0
830,SYNID0105535345,5.738441907159438e-05,individual,CA,unknown,other,FEMALE,Married,63200,Cooks,117036.0,39.52908966461328,7544.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4276.63,0.0,0.0,4425.14,2.0,0.07894736842105263,,0
831,SYNID0102399425,5.729426277250164e-05,individual,CA,unknown,other,FEMALE,Married,unknown,unknown,74244.0,50.54620123203286,12520.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,684.7900000000001,0.0,0.0,47.96,4.0,0.16363636363636364,,0
832,SYNID0101748101,5.706349463971696e-05,individual,CA,unknown,other,FEMALE,Unknown,72106,Welders and related machine operators,0.0,49.81245722108145,11366.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,189.69,5.0,0.3333333333333333,30%+ foreign card transactions,0
833,SYNID0105978169,5.683001199295858e-05,individual,CA,ON,WHITBY,MALE,Divorced,RETIRED,unknown,49168.0,86.80903490759754,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,480.3,1.0,0.0,,0
834,SYNID0108295427,5.641854287744234e-05,individual,CA,unknown,other,MALE,Unknown,SELF_EMPLOYED,unknown,109629.0,67.49897330595482,4684.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3651.75,0.0,0.0,383.4,1.0,0.15384615384615385,,0
835,SYNID0100361334,5.641361221266663e-05,individual,CA,unknown,other,FEMALE,Single,OTHER,unknown,0.0,23.419575633127995,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,347.34000000000003,0.0,0.0,0.0,14.0,0.0,high cheque activity (top 10%),0
836,SYNID0106826296,5.551507331214604e-05,individual,CA,ON,SUDBURY,FEMALE,Widowed,RETIRED,unknown,0.0,83.11567419575633,9604.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5271.11,0.0,0.0,2023.36,1.0,0.0,,0
837,SYNID0109195398,5.534003817451511e-05,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,52193.0,65.90006844626969,11718.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,25370.95,6.0,0.19117647058823528,high EFT outflows (top 10%),0
838,SYNID0102293078,5.532831219662888e-05,individual,CA,ON,NORTH YORK,MALE,Married,RETIRED,unknown,24377.0,86.80082135523614,10410.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,42.03,0.0,0.0,,0
839,SYNID0108996903,5.5159579293956064e-05,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,67172.0,71.8466803559206,12348.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,4103.02,0.0,0.4,30%+ foreign card transactions,0
840,SYNID0104210062,5.4506629454602586e-05,individual,CA,unknown,other,MALE,Married,SELF_EMPLOYED,unknown,81425.0,53.779603011635864,10037.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2332.11,2.0,0.25,,0
841,SYNID0105985656,5.3616730373398943e-05,individual,CA,QC,MONTREAL,MALE,Married,7410,Mail and message distribution occupations,139962.0,62.770704996577685,10519.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,167.12,0.0,0.0,7833.0,2.0,0.11627906976744186,high EFT outflows (top 10%),0
842,SYNID0105656453,5.266678689509338e-05,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,0.0,66.7378507871321,5299.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,879.07,1.0,0.25,,0
843,SYNID0101861070,5.256310565860149e-05,individual,CA,unknown,other,unknown,Widowed,RETIRED,unknown,40330.0,89.91649555099247,12326.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,87.87,3.0,0.22580645161290322,,0
844,SYNID0109789733,5.2414488109442794e-05,individual,CA,QC,TERREBONNE,MALE,Married,RETIRED,unknown,80471.0,69.89185489390829,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,697.49,2.0,0.0,,0
845,SYNID0106390012,5.237141408816985e-05,individual,CA,NL,ST. JOHN'S,MALE,Married,RETIRED,unknown,42192.0,77.84804928131418,10504.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
846,SYNID0101443919,5.1911917229310826e-05,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,42461.0,80.74743326488706,13648.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1347.29,0.0,0.0,3602.5800000000004,0.0,0.1702127659574468,,0
847,SYNID0107202512,5.1824377599028546e-05,individual,CA,unknown,other,FEMALE,Married,41200,University professors and lecturers,56301.0,58.847364818617386,3513.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6153.679999999999,0.0,0.0,4514.88,1.0,0.0,,0
848,SYNID0107951126,5.156448805155448e-05,individual,CA,ON,WELLAND,FEMALE,Married,RETIRED,unknown,12165.0,,13324.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5766.25,0.0,0.0,10.41,0.0,0.0,,0
849,SYNID0107643401,5.156175630516473e-05,individual,CA,ON,TIMMINS,FEMALE,Widowed,RETIRED,unknown,13294.0,82.14647501711157,9569.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,718.21,1.0,0.0,,0
850,SYNID0109114621,5.145351581116854e-05,individual,CA,unknown,other,FEMALE,Married,SELF_EMPLOYED,unknown,9057.0,58.83093771389459,10570.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,74.10000000000001,0.0,0.0,412.58,3.0,0.3333333333333333,30%+ foreign card transactions,0
851,SYNID0105435213,5.064552597510797e-05,individual,CA,unknown,other,MALE,Married,OTHER,unknown,95382.0,62.847364818617386,13256.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5210.63,0.0,0.0,1256.5700000000002,1.0,0.25,,0
852,SYNID0102121118,5.0136254307459994e-05,individual,CA,ON,OTTAWA,FEMALE,Single,RETIRED,unknown,45206.0,75.21697467488022,10514.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2060.0299999999997,2.0,0.0,,0
853,SYNID0106553841,5.003112086138716e-05,individual,CA,ON,MAPLE,MALE,Single,RETIRED,unknown,21345.0,87.47707049965777,12283.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,10.0,0.0,high cheque activity (top 10%),0
854,SYNID0106713726,4.99735346354527e-05,individual,CA,unknown,other,FEMALE,Married,UNEMPLOYED,unknown,22994.0,65.66461327857631,10763.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2795.88,0.0,0.0,1418.54,0.0,0.11538461538461539,unemployed,0
855,SYNID0108634903,4.9969944877772475e-05,individual,CA,AB,CALGARY,MALE,Married,SELF_EMPLOYED,unknown,53943.0,79.2060232717317,11817.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5772.25,0.0,0.0,1245.33,3.0,0.24390243902439024,,0
856,SYNID0107932380,4.9897632480530196e-05,individual,CA,unknown,other,MALE,Single,OTHER,unknown,78816.0,,7385.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,12.88,0.0,0.0,279.15,0.0,0.0,,0
857,SYNID0102051274,4.982002710938771e-05,individual,CA,unknown,other,MALE,Married,OTHER,unknown,68287.0,62.73511293634497,12431.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,41.95,0.0,0.0,12246.439999999999,2.0,0.19553072625698323,high EFT outflows (top 10%),0
858,SYNID0106001660,4.970269480429525e-05,individual,CA,ON,SCARBOROUGH,FEMALE,Unknown,OTHER,unknown,0.0,90.24777549623545,9203.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1065.2,0.0,0.0,,0
859,SYNID0109367637,4.8876233426835015e-05,individual,CA,unknown,other,MALE,Single,RETIRED,unknown,79621.0,46.34360027378508,13251.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1283.69,0.0,0.0,,0
860,SYNID0102838821,4.8621220288500034e-05,individual,CA,unknown,other,MALE,Unknown,SELF_EMPLOYED,unknown,437608.0,59.9917864476386,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1,,0
861,SYNID0109505596,4.812016197357374e-05,individual,CA,ON,GLOUCESTER,MALE,Married,RETIRED,unknown,36945.0,79.9069130732375,12263.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,640.48,0.0,0.0,,0
862,SYNID0102235462,4.782562987187918e-05,individual,CA,unknown,other,MALE,Single,RETIRED,unknown,76111.0,67.55920602327173,7616.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3287.71,0.0,0.0,,0
863,SYNID0106564366,4.7815965063979145e-05,individual,CA,ON,BRAMPTON,FEMALE,Married,RETIRED,unknown,46659.0,69.14442162902122,15331.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,279.49,0.0,0.0,3738.53,2.0,0.15789473684210525,,0
864,SYNID0101572472,4.713826799168974e-05,individual,CA,unknown,other,MALE,unknown,OTHER,unknown,57702.0,60.14784394250513,8549.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1777.2900000000002,0.0,0.0,,0
865,SYNID0104953210,4.677714742440498e-05,individual,CA,unknown,other,FEMALE,Unknown,72106,Welders and related machine operators,0.0,47.644079397672826,8315.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6372.9400000000005,0.0,0.0,7442.990000000001,0.0,0.0,high EFT outflows (top 10%),0
866,SYNID0104397699,4.6585806266147144e-05,individual,CA,unknown,other,FEMALE,Married,10019,Other administrative services managers,46156.0,56.2135523613963,7294.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1111.58,3.0,0.13636363636363635,,0
867,SYNID0107409175,4.506236670890749e-05,individual,CA,ON,MARKHAM,FEMALE,Married,RETIRED,unknown,41424.0,66.93497604380562,14129.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,7300.46,0.0,0.0,high EFT outflows (top 10%),0
