customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date
SYNID0200833672,CA,ON,CARP,0919,3.0,,2009-04-01,2009-12-03
SYNID0200833851,CA,AB,CALGARY,4561,0.0,86361.0,1981-09-13,1993-07-20
SYNID0200834130,CA,,other,,1.0,,2020-02-24,2020-09-14
SYNID0200834210,CA,ON,SCARBOROUGH,7771,0.0,49266.0,1994-10-23,1995-01-30
SYNID0200834494,CA,ON,WHITBY,Other,1.0,0.0,2024-11-25,2025-01-12
SYNID0200834497,CA,MB,WINNIPEG,7215,1.0,546805.0,2015-02-26,2015-03-30
SYNID0200834607,CA,NB,SAINT JOHN,4013,,998108.0,2001-09-25,2004-04-13
SYNID0200834656,CA,,other,7215,,0.0,2021-10-09,2022-12-30
SYNID0200834664,CA,ON,BRAMPTON,Other,7.0,582230.0,2013-05-15,2013-09-24
SYNID0200834673,CA,ON,BRAMPTON,4241,1.0,0.0,2024-05-17,2024-10-07
SYNID0200834817,CA,AB,CALGARY,8651,1.0,70128.0,2019-10-20,2024-05-06
SYNID0200834853,CA,,other,9953,2.0,402305.0,2009-11-06,2009-12-10
SYNID0200834867,CA,ON,TORONTO,7799,1.0,221546.0,2018-02-19,2018-07-21
SYNID0200834977,CA,ON,SCARBOROUGH,8654,,0.0,2023-08-16,2023-12-25
SYNID0200835015,CA,BC,VICTORIA,Other,0.0,0.0,2020-01-27,2020-02-05
SYNID0200835106,CA,ON,LONDON,Other,1.0,3228564.0,2015-04-02,2015-10-07
SYNID0200835140,CA,ON,ANCASTER,4275,,55765.0,2015-01-27,2015-05-10
SYNID0200835170,CA,,other,Other,0.0,,2016-11-26,2016-12-12
SYNID0200835320,CA,,other,4581,3.0,951270.0,2006-09-13,2006-02-18
SYNID0200835463,CA,QC,GATINEAU,7292,0.0,0.0,2024-11-19,2024-11-21
SYNID0200835653,CA,ON,OTTAWA,4113,1.0,282882.0,1993-05-22,2011-03-06
SYNID0200835771,CA,AB,EDMONTON,6331,1.0,,2021-10-22,2021-11-01
SYNID0200835845,CA,AB,CALGARY,8661,,40502.0,2000-01-12,2001-07-16
SYNID0200835901,CA,ON,WOODBRIDGE,7771,1.0,0.0,2017-08-18,2018-09-16
SYNID0200835955,CA,,other,9611,0.0,240588.0,2012-09-19,2012-12-21
SYNID0200836407,CA,,other,Other,0.0,0.0,1993-08-04,1992-09-13
SYNID0200836509,CA,ON,BRAMPTON,7611,1.0,0.0,2023-01-29,2023-06-17
SYNID0200836953,CA,,other,4013,1.0,,1991-12-13,1992-02-12
SYNID0200837172,CA,ON,RICHMOND HILL,,1.0,,2013-06-16,2013-10-27
SYNID0200837188,CA,,other,Other,3.0,35830.0,1995-08-23,2014-07-25
SYNID0200837988,CA,ON,COURTICE,4013,,91564.0,2011-10-28,2011-11-09
SYNID0200838085,CA,,other,4561,1.0,0.0,2016-01-16,2016-05-11
SYNID0200838164,CA,,other,Other,1.0,0.0,2022-01-27,2022-09-24
SYNID0200838179,CA,,other,Other,1.0,41997.0,2017-05-21,2022-02-19
SYNID0200838226,CA,NB,MIRAMICHI,9861,0.0,0.0,1995-06-21,2002-06-29
SYNID0200838387,CA,,other,4561,1.0,539000.0,1997-09-20,2018-08-15
SYNID0200838627,CA,ON,MISSISSAUGA,7791,,,,
SYNID0200838666,CA,,other,7721,1.0,,2004-07-06,
SYNID0200839040,CA,,other,4561,1.0,0.0,2024-06-22,2024-10-18
SYNID0200839041,CA,MB,WINNIPEG,7752,,0.0,2011-05-08,2011-08-10
SYNID0200839161,CA,ON,NEPEAN,6011,60.0,16788752.0,1999-11-13,2000-10-01
SYNID0200839348,CA,ON,TORONTO,Other,3.0,246406.0,1984-08-08,2013-05-19
SYNID0200839535,CA,AB,COCHRANE,4013,2.0,322561.0,1998-03-18,1999-11-09
SYNID0200839631,CA,AB,CALGARY,6342,2.0,87612.0,2023-05-15,
SYNID0200839682,CA,,other,Other,1.0,117625.0,2008-12-15,2015-03-01
SYNID0200839864,CA,ON,HAMILTON,7611,1.0,38707.0,1988-10-27,1995-05-31
SYNID0200839931,CA,QC,LAVAL,7799,1.0,2224.0,2019-02-17,
SYNID0200839941,CA,,other,Other,,382240.0,2004-07-17,2004-12-04
SYNID0200839982,CA,AB,EDMONTON,Other,1.0,0.0,2023-02-28,2023-04-30
SYNID0200839991,CA,AB,CALGARY,Other,1.0,15663.0,1995-06-27,1995-12-02
SYNID0200840178,CA,NL,MOUNT PEARL,7215,0.0,0.0,2014-10-22,2014-12-15
SYNID0200840267,CA,,other,7759,1.0,136362.0,2015-06-23,2024-07-27
SYNID0200840331,CA,,other,4261,,,,2021-08-17
SYNID0200840340,CA,ON,ANCASTER,7759,1.0,0.0,2024-07-16,2024-12-03
SYNID0200840397,CA,AB,AIRDRIE,3999,1.0,,2024-06-15,2024-08-31
SYNID0200840433,CA,,other,4274,,0.0,2023-08-15,2023-11-01
SYNID0200840520,CA,ON,KINGSTON,6011,5.0,1133007.0,2011-05-15,2011-11-14
SYNID0200840577,CA,ON,RICHMOND HILL,7739,1.0,0.0,2022-02-14,2022-09-21
SYNID0200840663,CA,ON,MISSISSAUGA,3099,,,2024-10-26,2024-11-04
SYNID0200840878,CA,,other,Other,,537772.0,2018-04-21,2018-10-01
SYNID0200841057,CA,,other,7215,0.0,0.0,2016-01-30,2016-05-13
SYNID0200841111,CA,,other,7215,1.0,,2017-10-10,
SYNID0200841726,CA,,other,Other,0.0,0.0,1991-10-08,1992-07-17
SYNID0200841806,CA,AB,COCHRANE,4299,,0.0,2021-09-14,2021-05-02
SYNID0200841973,CA,,other,4022,1.0,0.0,2022-08-27,2022-09-12
SYNID0200842045,CA,ON,TORONTO,9712,1.0,1.0,2004-02-02,2012-08-03
SYNID0200842073,CA,,other,Other,1.0,0.0,2023-07-18,2023-10-23
SYNID0200842234,CA,BC,VANCOUVER,4013,0.0,151731.0,2001-07-15,2001-07-19
SYNID0200842320,CA,AB,CALGARY,8666,0.0,,2011-10-23,2011-12-17
SYNID0200842422,CA,ON,THORNHILL,8652,1.0,1281615.0,2011-12-11,
SYNID0200842426,CA,,other,8599,2.0,0.0,2022-03-01,2022-10-26
SYNID0200842537,CA,ON,NORTH YORK,7215,,0.0,,2016-06-13
SYNID0200842687,CA,,other,8651,1.0,214580.0,,2012-01-10
SYNID0200842864,CA,ON,NORTH YORK,Other,1.0,0.0,2020-08-03,2020-10-30
SYNID0200843218,CA,,other,9999,1.0,0.0,2022-02-05,
SYNID0200843362,CA,,other,9821,0.0,0.0,2009-06-30,2010-12-11
SYNID0200843732,CA,QC,BOUCHERVILLE,8699,1.0,397553.0,2013-04-28,2017-02-04
SYNID0200843827,CA,MB,WINNIPEG,4011,,661315.0,2021-03-01,2022-12-01
SYNID0200843854,CA,ON,SCARBOROUGH,7599,2.0,139868.0,2017-08-22,2017-12-03
SYNID0200843914,CA,,other,9211,,0.0,2022-07-18,2022-09-27
SYNID0200843982,CA,,other,4022,2.0,33043.0,2019-05-18,2019-12-29
SYNID0200844025,CA,NB,FREDERICTON,Other,1.0,1.0,2014-10-28,2024-07-23
SYNID0200844027,CA,,other,Other,2.0,,2015-06-19,
SYNID0200844242,CA,SK,PRINCE ALBERT,7292,1.0,176428.0,2001-12-17,2001-12-23
SYNID0200844622,CA,,other,Other,1.0,21884.0,,2021-07-26
SYNID0200844910,CA,ON,TORONTO,9953,1.0,498782.0,2007-07-02,2013-05-19
SYNID0200845001,CA,,other,6031,1.0,171710.0,2012-03-16,2012-07-03
SYNID0200845019,CA,ON,KINGSTON,4229,1.0,0.0,2024-09-05,2024-12-08
SYNID0200845321,CA,ON,OTTAWA,Other,0.0,,2021-10-01,2021-11-19
SYNID0200845460,CA,,other,9949,0.0,,2014-10-18,
SYNID0200845808,CA,,other,6331,2.203510643840231,225762.0,2015-10-07,2021-05-28
SYNID0200845885,CA,AB,CALGARY,7771,1.0,38598.0,2013-05-27,
SYNID0200845936,CA,ON,WOODSTOCK,Other,10.0,894322.0,2006-03-13,2006-11-17
SYNID0200846076,CA,,other,9861,1.0,26206.0,1993-12-27,1993-12-31
SYNID0200846104,CA,,other,7611,1.0,77574.0,2018-03-24,2018-12-30
SYNID0200846116,CA,,other,4226,,,2013-06-14,2013-11-05
SYNID0200846234,CA,AB,CALGARY,7771,1.0,,2024-11-06,2024-11-20
SYNID0200846293,CA,ON,TORONTO,8599,,0.0,2007-12-25,2008-01-02
SYNID0200846351,CA,ON,SCARBOROUGH,7771,1.0,,2020-03-14,2020-01-09
SYNID0200846439,CA,NL,ST. JOHN'S,7759,,0.0,2020-09-27,2021-09-05
SYNID0200846448,CA,,other,9959,0.0,56584.0,1988-04-19,2003-05-27
SYNID0200846567,CA,SK,SASKATOON,8599,1.0,0.0,2020-02-01,2021-11-09
SYNID0200846764,CA,ON,ORILLIA,6342,1.0,,2001-05-20,2002-01-08
SYNID0200846772,CA,ON,MISSISSAUGA,7721,1.0,0.0,2023-06-10,2023-10-24
SYNID0200846950,CA,ON,WATERLOO,4411,1.0,1731042.0,2013-01-30,
SYNID0200847041,CA,ON,WATERLOO,7215,2.0,0.0,2014-12-28,2014-12-30
SYNID0200847068,CA,ON,TORONTO,4279,0.0,35640.0,2008-02-16,2008-03-04
SYNID0200847126,CA,ON,TORONTO,Other,,469613.0,1996-01-12,2000-08-14
SYNID0200847180,CA,ON,TORONTO,9949,1.0,244219.0,2012-04-07,2012-11-24
SYNID0200847444,CA,BC,KELOWNA,Other,0.0,0.0,2006-07-04,2010-12-21
SYNID0200847447,CA,ON,VAUGHAN,7771,2.0,610861.0,2006-05-05,2009-10-09
SYNID0200847461,CA,ON,NORTH YORK,Other,,710443.0,1992-02-07,1992-04-26
SYNID0200847649,CA,ON,BRAMPTON,6012,2.0,139434.0,2006-08-29,
SYNID0200847652,CA,,other,7292,,0.0,2024-01-24,2024-09-13
SYNID0200847710,CA,ON,TORONTO,9811,1.0,70853.0,2021-09-07,2024-06-22
SYNID0200847741,CA,,other,9821,1.0,0.0,2024-07-21,2024-12-20
SYNID0200847807,CA,ON,MARKHAM,4021,1.0,1149044.0,2006-08-06,2023-06-08
SYNID0200847921,CA,ON,SCARBOROUGH,7599,1.0,533333.0,2021-11-27,2021-12-19
SYNID0200847930,CA,,other,Other,4.0,,2002-03-24,
SYNID0200848245,CA,AB,AIRDRIE,7799,1.0,0.0,2019-11-25,2019-12-18
SYNID0200848282,CA,MB,WINNIPEG,7215,1.0,0.0,2023-08-12,2023-12-24
SYNID0200848445,CA,,other,8652,40.0,,,2017-01-24
SYNID0200848630,CA,AB,CALGARY,8652,1.0,174887.0,2006-03-31,2007-09-26
SYNID0200848790,CA,,other,9811,0.0,0.0,1994-01-13,1992-03-26
SYNID0200848881,CA,ON,PICKERING,4561,2.0,562041.0,2020-02-14,2020-06-14
SYNID0200849033,CA,,other,7799,1.0,26755.0,2015-04-12,2015-08-03
SYNID0200849456,CA,ON,KITCHENER,7611,1.0,1.0,2022-11-20,2024-04-07
SYNID0200849524,CA,BC,SURREY,7611,2.0,0.0,2023-10-11,2023-10-23
SYNID0200849547,CA,BC,NORTH VANCOUVER,9639,2.0,144546.0,2008-12-12,2010-08-01
SYNID0200849599,CA,ON,RICHMOND HILL,7215,1.0,106891.0,2016-01-09,2016-10-29
SYNID0200849663,CA,,other,7741,1.0,5245.0,2015-12-05,2022-08-14
SYNID0200849802,CA,ON,KINGSTON,8653,1.0,0.0,2018-06-14,2018-07-20
SYNID0200849952,CA,ON,MISSISSAUGA,7771,1.0,43478.0,2021-02-04,2021-12-30
SYNID0200850128,CA,,other,Other,0.0,,2010-02-08,2011-08-07
SYNID0200850438,CA,AB,CALGARY,7739,1.0,103825.0,1996-05-20,1996-10-09
SYNID0200850567,CA,BC,COQUITLAM,4022,1.0,1.0,2019-04-01,2019-08-07
SYNID0200850613,CA,,other,8653,1.0,0.0,2014-01-31,2013-04-30
SYNID0200850667,CA,ON,BRAMPTON,7215,1.0,0.0,2023-01-10,2023-11-05
SYNID0200850670,CA,QC,QUEBEC,4214,5.0,204707.0,2010-04-22,2010-08-29
SYNID0200850869,CA,,other,6011,2.0,73472.0,1995-07-28,1995-10-31
SYNID0200850882,CA,ON,BRAMPTON,4013,1.0,,,2021-06-20
SYNID0200850942,CA,ON,BRAMPTON,9799,1.0,0.0,2023-04-24,2023-08-21
SYNID0200850994,CA,,other,6342,1.0,0.0,2023-06-24,2023-12-05
SYNID0200851202,CA,,other,Other,,0.0,2024-01-07,2024-06-30
SYNID0200851304,CA,ON,TORONTO,4214,3.0,65800.0,2018-04-17,2023-09-28
SYNID0200851396,CA,,other,4565,1.0,0.0,2023-02-19,2023-05-15
SYNID0200851421,CA,,other,7752,1.0,0.0,2015-04-20,2015-11-05
SYNID0200851486,CA,,other,7721,1.0,0.0,2021-09-08,2022-05-23
SYNID0200851516,CA,BC,SURREY,9659,0.0,,,2017-12-23
SYNID0200851528,CA,ON,MISSISSAUGA,9799,1.0,90133.0,2018-10-20,2019-04-17
SYNID0200851678,CA,ON,RICHMOND HILL,9953,1.0,283877.0,2020-11-20,2021-02-07
SYNID0200851838,CA,AB,EDMONTON,7215,2.0,187423.0,2009-08-24,2009-11-18
SYNID0200851994,CA,ON,MARKHAM,7799,1.0,127513.0,2004-11-24,2004-12-31
SYNID0200852115,CA,ON,KITCHENER,4561,7.0,492685.0,2020-04-12,2009-08-04
SYNID0200852146,CA,ON,TORONTO,9611,0.0,83831.0,2011-04-17,2011-04-20
SYNID0200852171,CA,,other,Other,3.0,217224.0,2022-08-14,2022-11-06
SYNID0200852322,CA,ON,MARKHAM,4013,1.0,43241.0,2010-11-03,2009-01-09
SYNID0200852407,CA,ON,NORTH YORK,9811,1.0,0.0,2020-01-15,
SYNID0200852511,CA,,other,9631,4.0,1230481.0,1994-07-26,1999-04-19
SYNID0200852544,CA,BC,SURREY,7215,2.0,0.0,2011-10-07,
SYNID0200852672,CA,,other,4261,,107813.0,2020-03-17,2020-08-14
SYNID0200852716,CA,,other,7761,2.0,0.0,1996-11-06,1996-12-06
SYNID0200852739,CA,,other,7771,1.0,214373.0,2019-02-19,2019-10-30
SYNID0200852747,CA,BC,COURTENAY,9659,20.0,1066774.0,2011-04-20,2011-06-04
SYNID0200852823,CA,,other,Other,1.0,0.0,2023-11-17,2023-11-21
SYNID0200853586,CA,AB,CALGARY,9712,2.0,61593.0,2010-10-21,2020-04-25
SYNID0200853833,CA,AB,LETHBRIDGE,,4.0,,2023-01-25,
SYNID0200853836,CA,AB,EDMONTON,8653,2.0,0.0,2020-02-23,2023-10-27
SYNID0200853842,CA,ON,OTTAWA,9659,0.0,0.0,1916-12-20,1992-11-25
SYNID0200854154,CA,ON,TORONTO,9114,1.0,0.0,2022-11-20,2023-06-24
SYNID0200854170,CA,,other,4224,0.0,0.0,2015-04-06,2015-12-13
SYNID0200854171,CA,BC,SURREY,7721,1.0,0.0,2023-02-08,2024-07-06
SYNID0200854267,CA,AB,CALGARY,9999,15.0,1704843.0,1993-08-14,1997-03-10
SYNID0200854405,CA,ON,WOODSTOCK,7215,1.0,0.0,1995-08-25,1995-12-31
SYNID0200854854,CA,AB,EDMONTON,9861,1.0,196772.0,1989-04-07,1996-08-13
SYNID0200854925,CA,ON,HAMILTON,8599,1.0,0.0,2022-01-09,
SYNID0200854949,CA,,other,Other,1.0,72686.0,2004-04-09,2004-08-14
SYNID0200855003,CA,ON,OAKVILLE,4219,1.0,26314.0,2012-02-28,2012-09-10
SYNID0200855201,CA,,other,4229,2.0,0.0,2022-12-24,2022-12-25
SYNID0200855268,CA,BC,LANGLEY,8651,1.0,28998.0,2023-04-21,2023-06-03
SYNID0200855331,CA,ON,TORONTO,7215,1.0,0.0,2020-02-08,
SYNID0200855353,CA,QC,LAVAL,7771,,1304515.0,2007-06-18,2009-11-26
SYNID0200855360,CA,,other,4561,2.0,356185.0,1985-03-05,1998-10-08
SYNID0200855392,CA,ON,OTTAWA,7791,2.0,59977.0,1997-05-24,1997-02-12
SYNID0200855477,CA,,other,9953,0.0,,1993-06-27,1992-03-02
SYNID0200855488,CA,ON,NORTH BAY,0171,1.0,301175.0,2017-08-07,2017-12-14
SYNID0200855517,CA,ON,WOODBRIDGE,Other,1.0,,2011-05-19,2014-10-23
SYNID0200855846,CA,ON,NORTH YORK,Other,1.0,0.0,2022-09-03,2022-10-04
SYNID0200856187,CA,,other,4013,4.0,0.0,2021-11-19,2021-12-18
SYNID0200856288,CA,QC,MONTREAL,7731,2.0,64463.0,2014-03-14,
SYNID0200856397,CA,NS,HALIFAX,7215,2.0,0.0,2023-09-07,2024-04-21
SYNID0200856688,CA,AB,CALGARY,4272,2.0,0.0,2023-05-13,2023-11-14
SYNID0200856709,CA,,other,4013,1.0,150645.0,2001-04-30,2006-02-04
SYNID0200856922,CA,ON,MISSISSAUGA,Other,55.0,5966587.0,1973-04-07,1992-07-26
SYNID0200856923,CA,QC,LAVAL,4275,4.0,0.0,2023-08-27,2023-11-05
SYNID0200856938,CA,AB,EDMONTON,6599,1.0,36472.0,2020-02-29,2020-08-12
SYNID0200857492,CA,,other,9953,1.0,106929.0,2002-05-20,
SYNID0200857563,CA,,other,7215,1.0,0.0,2002-02-21,2002-10-01
SYNID0200857642,CA,,other,Other,0.0,0.0,,2000-04-18
SYNID0200857691,CA,ON,KITCHENER,8665,2.0,265306.0,2021-07-12,2023-03-30
SYNID0200858129,CA,ON,PICKERING,7791,3.0,292495.0,2001-06-14,2001-06-30
SYNID0200858260,CA,SK,REGINA,Other,1.0,0.0,2023-07-06,
SYNID0200858295,CA,BC,LANGLEY,Other,8.0,853070.0,,1995-04-12
SYNID0200858585,CA,ON,TORONTO,7721,1.0,136987.0,2003-05-13,2002-07-02
SYNID0200858803,CA,AB,COCHRANE,Other,2.0,485563.0,2013-06-02,2014-01-30
SYNID0200858972,CA,BC,DUNCAN,7771,1.0,0.0,2023-05-24,2023-09-01
SYNID0200859055,CA,ON,ETOBICOKE,6032,1.0,102873.0,2003-03-05,2003-05-04
SYNID0200859120,CA,NL,MOUNT PEARL,4561,1.0,0.0,2014-03-09,2014-06-12
SYNID0200859128,CA,ON,PETERBOROUGH,Other,,0.0,2024-01-29,2024-02-27
SYNID0200859168,CA,,other,5981,2.0,,2013-07-10,2023-08-05
SYNID0200859452,CA,,other,4561,1.0,145641.0,2008-04-06,2008-12-23
SYNID0200859472,CA,ON,OTTAWA,Other,4.0,0.0,,2025-08-04
SYNID0200859512,CA,ON,MISSISSAUGA,4011,2.0,0.0,2022-01-31,2022-10-31
SYNID0200859603,CA,,other,7759,4.0,251979.0,,
SYNID0200859616,CA,,other,Other,5.0,13391160.0,1984-04-07,1993-08-17
SYNID0200859652,CA,,other,7215,1.0,2134.0,2012-08-18,
SYNID0200859695,CA,NB,FREDERICTON,7771,10.0,176737.0,2000-12-15,2000-03-04
SYNID0200859953,CA,ON,MIDLAND,7215,,56403.0,1999-08-22,
SYNID0200860129,CA,BC,LANGLEY,9211,0.0,0.0,1987-06-20,1993-01-29
SYNID0200860200,CA,AB,other,Other,4.0,130917.0,2010-06-18,
SYNID0200860364,CA,BC,VANCOUVER,2542,,0.0,2007-12-23,2007-12-29
SYNID0200860458,CA,ON,OTTAWA,4241,5.0,657734.0,2014-10-23,2014-11-02
SYNID0200860506,CA,ON,BRAMPTON,Other,3.0,80238.0,2008-08-18,2008-08-22
SYNID0200860529,CA,,other,Other,1.0,0.0,2022-03-02,2022-09-28
SYNID0200860592,CA,ON,LONDON,4299,1.0,121486.0,2023-03-23,2023-07-07
SYNID0200860831,CA,,other,9953,2.0,268131.0,2011-10-24,2022-04-28
SYNID0200860982,CA,BC,LANGLEY,8699,0.0,,2021-09-03,
SYNID0200861204,CA,BC,PRINCE GEORGE,4214,1.0,0.0,2018-05-26,2018-07-29
SYNID0200861243,CA,,other,Other,0.0,0.0,2013-03-08,2013-10-16
SYNID0200861363,CA,BC,VANCOUVER,9631,1.0,226010.0,2022-08-30,2021-02-13
SYNID0200861373,CA,ON,BRAMPTON,4561,1.0,0.0,2024-11-26,2024-12-13
SYNID0200861540,CA,,other,Other,2.0,,2022-02-23,2024-12-03
SYNID0200861567,CA,ON,COLLINGWOOD,4499,1.0,0.0,2023-01-21,2023-08-22
SYNID0200861574,CA,ON,PICKERING,7215,0.0,0.0,2018-12-16,2018-12-22
SYNID0200861644,CA,,other,7215,1.0,40544.0,2012-05-17,2024-08-20
SYNID0200861750,CA,,other,7611,3.0,515615.0,2004-01-25,2004-05-02
SYNID0200861773,CA,QC,QUEBEC,Other,1.0,50173.0,2019-02-12,2018-06-25
SYNID0200861776,CA,ON,OAKVILLE,7771,1.0,0.0,2020-04-04,2020-11-01
SYNID0200861950,CA,BC,KAMLOOPS,9213,1.0,0.0,2024-03-02,
SYNID0200862044,CA,ON,COLLINGWOOD,6599,1.0,61071.0,2020-07-17,2020-08-26
SYNID0200862053,CA,ON,BROCKVILLE,7771,1.0,0.0,2022-11-18,2023-01-01
SYNID0200862207,CA,,other,Other,0.0,0.0,1988-03-01,1992-12-26
SYNID0200862270,CA,ON,TORONTO,7215,1.0,4527.0,2020-11-07,2023-04-09
SYNID0200862294,CA,,other,4272,2.0,1248681.0,2016-09-25,2016-11-21
SYNID0200862316,CA,ON,KINGSTON,7292,1.0,,2014-05-07,2014-05-09
SYNID0200862788,CA,QC,LONGUEUIL,7215,1.0,12094.0,2016-09-22,2022-10-28
SYNID0200862962,CA,ON,LONDON,4219,1.0,145744.0,2007-07-22,2007-10-07
SYNID0200863032,CA,ON,HUNTSVILLE,7761,1.0,70227.0,2014-11-07,2014-12-30
SYNID0200863038,CA,ON,HAMILTON,7771,1.0,,2019-12-25,2019-12-29
SYNID0200863067,CA,ON,SUDBURY,4411,1.0,265832.0,1993-04-17,2012-03-20
SYNID0200863793,CA,,other,6351,1.0,0.0,2023-09-14,2023-11-15
SYNID0200863914,CA,ON,MISSISSAUGA,9631,1.0,,2017-05-20,2018-01-31
SYNID0200864119,CA,,other,Other,0.0,0.0,2011-03-18,2010-04-13
SYNID0200864130,CA,AB,EDMONTON,9712,10.0,0.0,2023-05-26,
SYNID0200864196,CA,ON,BRAMPTON,7731,1.0,36917.0,,2024-03-23
SYNID0200864253,CA,ON,TORONTO,Other,4.0,36816.0,,2020-09-03
SYNID0200864296,CA,,other,Other,3.0,851452.0,2018-12-25,2020-04-09
SYNID0200864367,CA,ON,OAKVILLE,Other,0.0,0.0,2024-10-26,2024-10-28
SYNID0200864530,CA,AB,CALGARY,7292,0.0,0.0,2000-08-26,2000-10-23
SYNID0200864719,CA,BC,KELOWNA,8666,2.0,528879.0,2009-06-22,2009-10-10
SYNID0200864828,CA,ON,OTTAWA,Other,0.0,0.0,2007-02-28,
SYNID0200865017,CA,BC,VANCOUVER,4561,1.0,139089.0,2009-05-24,2010-11-07
SYNID0200865064,CA,ON,TIMMINS,0141,1.0,0.0,2021-03-25,2022-10-21
SYNID0200865084,CA,QC,LAVAL,7511,,0.0,2017-10-09,2019-08-23
SYNID0200865150,CA,,other,Other,1.0,,2014-12-02,2014-12-19
SYNID0200865235,CA,ON,INNISFIL,7771,2.0,0.0,2024-05-06,2024-07-26
SYNID0200865270,CA,,other,9999,1.0,47629.0,2013-08-31,
SYNID0200865521,CA,QC,SAINT-LAURENT,7759,1.0,271353.0,2022-12-23,2022-12-26
SYNID0200865540,CA,AB,EDMONTON,Other,0.0,0.0,1988-06-01,1999-02-14
SYNID0200865648,CA,AB,CALGARY,7611,0.0,0.0,2011-11-17,2010-12-23
SYNID0200865700,CA,,other,4011,3.0,109613.0,2002-02-23,2009-12-08
SYNID0200865864,CA,ON,LONDON,4272,0.0,245450.0,2017-06-17,2017-11-25
SYNID0200865948,CA,AB,other,Other,1.0,0.0,,1993-09-18
SYNID0200866137,CA,ON,RICHMOND HILL,0411,0.0,717494.0,1993-09-30,2010-01-29
SYNID0200866292,CA,ON,VAUGHAN,7761,,,2022-07-02,2022-10-07
SYNID0200866476,CA,,other,9111,0.0,842054.0,2016-09-27,2013-05-04
SYNID0200866690,CA,ON,OWEN SOUND,9841,,0.0,2013-04-22,2017-03-28
SYNID0200866695,CA,ON,WOODSTOCK,7752,1.0,0.0,2023-04-07,2023-05-14
SYNID0200866904,CA,ON,NEWMARKET,Other,20.0,2016905.0,1974-11-27,1980-08-31
SYNID0200866972,CA,ON,BRAMPTON,6412,0.0,0.0,,2001-10-25
SYNID0200867001,CA,,other,4219,0.0,0.0,2013-05-30,2013-10-21
SYNID0200867261,CA,ON,ETOBICOKE,Other,0.0,0.0,2024-02-16,
SYNID0200867542,CA,ON,TORONTO,8511,1.0,0.0,,1995-09-28
SYNID0200867753,CA,,other,7215,1.0,75914.0,2002-05-08,2007-12-05
SYNID0200868076,CA,,other,4013,1.0,54338.0,1980-07-25,1993-03-24
SYNID0200868140,CA,QC,BOUCHERVILLE,7215,0.0,0.0,2008-11-21,2008-11-30
SYNID0200868271,CA,AB,CALGARY,4561,1.0,497176.0,2011-06-15,2011-12-29
SYNID0200868477,CA,,other,Other,1.0,,2021-06-20,2021-10-07
SYNID0200868523,CA,AB,EDMONTON,7771,1.0,0.0,2023-09-13,2023-12-09
SYNID0200868524,CA,AB,CALGARY,4013,1.0,0.0,2022-01-26,2022-04-06
SYNID0200868532,CA,AB,GRANDE PRAIRIE,7771,2.0,384786.0,2023-02-21,2023-05-02
SYNID0200868799,CA,ON,NORTH YORK,7215,0.0,,2009-03-15,2024-11-21
SYNID0200869126,CA,BC,SURREY,Other,2.0,0.0,2023-07-30,2023-12-25
SYNID0200869179,CA,BC,WEST VANCOUVER,9659,0.0,,1995-10-16,1994-12-23
SYNID0200869254,CA,BC,SURREY,9999,1.0,64492.0,1999-09-20,1999-09-27
SYNID0200869271,CA,ON,BRAMPTON,7771,1.0,0.0,2022-07-06,2022-08-05
SYNID0200869425,CA,ON,SCARBOROUGH,6131,1.0,138572.0,2022-03-19,2022-11-14
SYNID0200869622,CA,ON,PICKERING,7731,,,2023-07-23,2023-08-25
SYNID0200869835,CA,QC,other,8641,5.0,897353.0,2003-01-07,2003-10-04
SYNID0200869861,CA,NS,HALIFAX,Other,7.0,1477193.0,1998-08-23,1998-10-25
SYNID0200869917,CA,ON,KITCHENER,9861,1.0,273552.0,2005-06-16,2005-05-16
SYNID0200870113,CA,,other,7752,0.0,0.0,1998-02-24,1998-11-29
SYNID0200870329,CA,ON,BRAMPTON,Other,,2058879.0,2001-02-27,2009-05-24
SYNID0200870900,CA,AB,CALGARY,8666,1.0,,2023-12-02,2023-12-17
SYNID0200871149,CA,,other,9699,0.0,,2024-05-09,2024-06-09
SYNID0200871205,CA,AB,CALGARY,7771,1.0,0.0,2024-02-21,2024-08-28
SYNID0200871361,CA,ON,MISSISSAUGA,2839,2.0,0.0,2024-09-12,2024-10-29
SYNID0200871570,CA,ON,WINDSOR,Other,1.0,1.0,2022-03-15,2023-10-30
SYNID0200871609,CA,PE,CHARLOTTETOWN,6031,1.0,,2024-03-23,2024-04-26
SYNID0200871783,CA,ON,UNIONVILLE,8652,9.932055007629405,303486.0,1994-07-14,1992-02-11
SYNID0200871968,CA,,other,Other,2.0,0.0,2023-08-27,2023-11-04
SYNID0200872077,CA,ON,TORONTO,Other,,0.0,2023-06-11,
SYNID0200872213,CA,,other,6342,2.0,198993.0,2013-06-23,
SYNID0200872378,CA,ON,KINGSTON,Other,1.0,10928.0,2016-09-20,2016-01-29
SYNID0200872404,CA,,other,9611,3.0,650374.0,2013-08-06,2015-08-31
SYNID0200872457,CA,AB,CALGARY,7215,2.0,0.0,1994-09-10,2001-08-21
SYNID0200872519,CA,,other,Other,0.0,0.0,,1992-10-06
SYNID0200872543,CA,,other,4214,,396135.0,2010-05-30,2010-07-12
