customer_id,country,province,city,gender,marital_status,occupation_code,income,birth_date,onboard_date
SYNID0109315813,CA,,other,FEMALE,Married,OTHER,6564.0,1957-01-24,2001-05-05
SYNID0109315821,CA,,other,FEMALE,Married,SELF_EMPLOYED,13487.0,1974-12-03,2002-03-20
SYNID0109316140,CA,ON,SARNIA,FEMALE,Unknown,RETIRED,,1943-01-17,1991-12-31
SYNID0109316763,CA,,other,MALE,Single,14100,11.0,1992-02-01,2020-07-07
SYNID0109316848,CA,ON,TORONTO,FEMALE,Single,STUDENT,13.0,2001-08-21,
SYNID0109317032,CA,ON,MISSISSAUGA,FEMALE,Married,RETIRED,13968.0,1939-06-18,1992-01-29
SYNID0109317039,CA,ON,THORNHILL,MALE,Married,UNEMPLOYED,,1942-08-28,1999-12-07
SYNID0109317139,CA,,other,MALE,Married,RETIRED,57644.0,1963-04-25,1994-07-03
SYNID0109317239,CA,QC,other,FEMALE,Married,UNEMPLOYED,13.0,1973-08-05,2020-12-25
SYNID0109317440,CA,ON,TORONTO,MALE,Unknown,RETIRED,,1953-10-07,1990-07-21
SYNID0109317807,CA,,other,FEMALE,Single,63200,46453.0,1987-04-18,1995-02-15
SYNID0109317869,CA,BC,SURREY,,Single,STUDENT,8.0,1990-08-29,2020-10-30
SYNID0109317911,CA,BC,SURREY,FEMALE,Married,RETIRED,12400.0,1958-05-18,2022-02-14
SYNID0109318257,CA,NS,DARTMOUTH,MALE,Married,10019,160191.0,1967-09-20,2004-01-28
SYNID0109318292,CA,AB,CALGARY,MALE,Single,60010,38018.0,1998-02-11,2006-07-16
SYNID0109318410,CA,ON,AJAX,MALE,Married,SELF_EMPLOYED,67555.0,1966-08-02,1990-11-27
SYNID0109318568,CA,,other,FEMALE,Married,SELF_EMPLOYED,65171.0,1971-12-09,2000-12-20
SYNID0109318576,CA,MB,WINNIPEG,FEMALE,Married,10019,40447.0,1979-06-23,2010-03-19
SYNID0109318753,CA,ON,MARKHAM,FEMALE,Married,7410,39280.0,1961-07-13,1994-02-10
SYNID0109318822,CA,,other,FEMALE,Unknown,14100,38619.0,1991-12-19,2008-08-02
SYNID0109318986,CA,,other,FEMALE,Single,95109,34428.0,1998-05-04,
SYNID0109319110,CA,ON,KITCHENER,MALE,Widowed,RETIRED,39131.0,1936-09-03,1988-06-07
SYNID0109319339,CA,,other,FEMALE,Married,UNEMPLOYED,40904.0,1967-11-30,1997-12-27
SYNID0109319576,CA,MB,WINNIPEG,MALE,Married,OTHER,79811.0,1989-09-17,2015-04-18
SYNID0109319761,CA,,other,,Single,10010,10.0,2009-05-07,
SYNID0109320101,CA,NL,ST. JOHN'S,MALE,Married,OTHER,36921.0,1972-08-16,
SYNID0109320157,CA,,other,FEMALE,Single,STUDENT,,2003-09-12,2023-02-16
SYNID0109320209,CA,,other,FEMALE,Married,OTHER,,1995-06-04,2021-04-11
SYNID0109320325,CA,,other,MALE,Unknown,63202,,1958-10-15,2019-12-04
SYNID0109320542,CA,,other,FEMALE,Single,OTHER,,1992-06-12,2021-05-19
SYNID0109320572,CA,,other,MALE,Married,OTHER,77672.0,1989-07-14,1993-01-29
SYNID0109320790,CA,,other,FEMALE,Married,95109,39661.0,1979-10-11,1997-04-30
SYNID0109321293,CA,,other,MALE,Married,42202,45555.0,1974-06-06,2008-07-19
SYNID0109321478,CA,ON,THORNHILL,MALE,Single,60010,60969.0,1968-07-02,2003-05-23
SYNID0109321652,CA,,other,FEMALE,Married,11100,,1978-01-06,2022-10-25
SYNID0109321721,CA,,other,FEMALE,Married,RETIRED,17166.0,1949-01-23,1993-11-23
SYNID0109321797,CA,BC,VERNON,FEMALE,Married,RETIRED,,1952-04-02,1990-02-16
SYNID0109322038,CA,,other,MALE,,OTHER,37044.0,1998-05-17,
SYNID0109323023,CA,ON,MARKHAM,MALE,Married,OTHER,75264.0,1973-11-14,
SYNID0109323486,CA,AB,CALGARY,MALE,Single,41221,41189.0,1998-04-02,2017-01-15
SYNID0109323673,CA,,other,MALE,Married,RETIRED,38272.0,1953-06-23,1990-03-07
SYNID0109323704,CA,AB,EDMONTON,FEMALE,Single,63100,27073.0,,2006-10-23
SYNID0109323848,CA,,other,MALE,Divorced,OTHER,,1979-08-02,1997-03-23
SYNID0109323924,CA,AB,EDMONTON,FEMALE,,65100,27866.0,1996-09-04,2020-08-23
SYNID0109324046,CA,ON,SCARBOROUGH,FEMALE,Married,RETIRED,64626.0,1929-08-24,1998-12-02
SYNID0109324282,CA,ON,WHITBY,FEMALE,Single,STUDENT,11.0,2004-06-17,2023-09-28
SYNID0109324629,CA,ON,TORONTO,MALE,Married,9201,61744.0,1973-10-24,2008-07-08
SYNID0109324871,CA,,other,MALE,Married,RETIRED,25500.0,1945-01-22,2002-01-03
SYNID0109324931,CA,ON,TORONTO,MALE,Single,SELF_EMPLOYED,77236.0,1992-06-25,2012-10-29
SYNID0109325173,CA,ON,BRAMPTON,FEMALE,Married,UNEMPLOYED,121203.0,1992-04-04,2019-11-21
SYNID0109325594,CA,ON,MISSISSAUGA,MALE,Single,60010,80018.0,1971-11-09,1999-07-30
SYNID0109325756,CA,ON,THORNHILL,,Married,RETIRED,59140.0,1959-09-27,2008-08-14
SYNID0109325818,CA,ON,ETOBICOKE,MALE,,STUDENT,,2003-11-15,2024-04-09
SYNID0109326027,CA,NL,CORNER BROOK,FEMALE,Married,RETIRED,23837.0,1950-12-11,1993-07-01
SYNID0109326188,CA,QC,LAVAL,MALE,Single,OTHER,47259.0,1987-09-04,
SYNID0109326300,CA,ON,NIAGARA FALLS,FEMALE,Married,RETIRED,14.0,1959-11-26,2013-02-20
SYNID0109326357,CA,,other,MALE,Married,RETIRED,50281.0,1949-03-12,1984-09-13
SYNID0109326403,CA,SK,REGINA,FEMALE,Married,RETIRED,51690.0,1942-08-03,1986-08-25
SYNID0109326464,CA,ON,HAMILTON,MALE,Married,14100,66345.0,1971-05-07,2007-06-06
SYNID0109326491,CA,,other,MALE,Married,RETIRED,,1961-11-19,1997-07-28
SYNID0109327337,CA,SK,SASKATOON,FEMALE,Married,63200,,1992-11-30,2024-06-30
SYNID0109327483,CA,,other,MALE,Single,UNEMPLOYED,162738.0,,1997-01-22
SYNID0109327768,CA,ON,PETERBOROUGH,,Single,65100,29073.0,1987-06-13,1999-09-20
SYNID0109327946,CA,BC,KELOWNA,,Single,63202,25022.0,2001-08-28,2015-12-26
SYNID0109327986,CA,ON,TORONTO,MALE,Married,313,48510.0,1988-10-26,2014-07-18
SYNID0109328061,CA,ON,TORONTO,,Married,313,39662.0,1974-09-22,2003-04-21
SYNID0109328256,CA,,other,FEMALE,Unknown,OTHER,23917.0,1960-07-10,
SYNID0109328324,CA,ON,TORONTO,MALE,Unknown,STUDENT,,1993-07-18,
SYNID0109328399,CA,,other,MALE,Divorced,SELF_EMPLOYED,46274.0,1976-06-20,2007-07-28
SYNID0109328727,CA,,other,MALE,Single,STUDENT,10.0,2000-11-28,2018-10-11
SYNID0109328866,CA,ON,BRAMPTON,FEMALE,Unknown,65100,14.0,1997-10-07,2021-02-08
SYNID0109328899,CA,ON,TORONTO,FEMALE,Single,95109,,1995-09-23,2023-10-06
SYNID0109328937,CA,ON,HAMILTON,MALE,Single,UNEMPLOYED,10.0,1998-06-07,2014-12-10
SYNID0109329155,CA,,other,MALE,,OTHER,30185.0,2000-12-20,2020-02-09
SYNID0109329336,CA,,other,MALE,,62024,58864.0,1955-11-02,2015-08-23
SYNID0109329583,CA,ON,TORONTO,FEMALE,Married,RETIRED,42428.0,1960-09-12,
SYNID0109329891,CA,,other,MALE,Single,14102,51615.0,1967-06-11,
SYNID0109329928,CA,ON,TORONTO,FEMALE,,STUDENT,,2002-06-08,2024-02-06
SYNID0109330119,CA,ON,GUELPH,MALE,Single,STUDENT,,1997-11-30,2021-06-09
SYNID0109330148,CA,,other,MALE,Married,313,83647.0,1985-04-12,1998-10-10
SYNID0109330226,CA,NL,ST. JOHN'S,,Single,OTHER,10.0,1998-08-20,2017-06-13
SYNID0109330771,CA,,other,MALE,Married,OTHER,40360.0,1965-09-22,2019-05-24
SYNID0109331051,CA,,other,,Married,RETIRED,,1937-03-06,1991-12-26
SYNID0109331695,CA,ON,SUDBURY,MALE,Unknown,90010,7508.0,2002-04-30,
SYNID0109331815,CA,ON,SCARBOROUGH,MALE,Married,OTHER,62318.0,1971-02-18,
SYNID0109331828,CA,,other,FEMALE,Unknown,SELF_EMPLOYED,76539.0,1988-09-08,2021-05-29
SYNID0109331901,CA,ON,SARNIA,MALE,Single,73300,155188.0,1992-12-07,2018-12-20
SYNID0109331997,CA,AB,CALGARY,MALE,Single,31102,41736.0,1995-03-09,2017-04-01
SYNID0109332155,CA,,other,FEMALE,Single,OTHER,24801.0,1999-11-18,2010-10-16
SYNID0109332448,CA,ON,TORONTO,MALE,Married,OTHER,56474.0,1953-05-26,
SYNID0109333148,CA,BC,SURREY,MALE,Single,RETIRED,11786.0,,2003-01-27
SYNID0109333154,CA,,other,MALE,Single,OTHER,72647.0,1978-06-09,2011-12-14
SYNID0109333262,CA,ON,BOWMANVILLE,,Unknown,STUDENT,16.0,2004-02-07,2023-07-10
SYNID0109333291,CA,ON,SCARBOROUGH,MALE,Married,RETIRED,28281.0,1956-08-25,1997-11-14
SYNID0109333497,CA,,other,FEMALE,Single,OTHER,60918.0,1984-02-11,2008-09-11
SYNID0109333520,CA,AB,CALGARY,FEMALE,Married,SELF_EMPLOYED,,1959-04-27,
SYNID0109333976,CA,MB,WINNIPEG,FEMALE,Married,313,,1984-07-27,2017-01-04
SYNID0109334086,CA,ON,OAKVILLE,,Married,OTHER,24855.0,1971-08-09,1998-02-27
SYNID0109334093,CA,AB,CALGARY,FEMALE,Married,SELF_EMPLOYED,53268.0,1983-05-09,2011-12-11
SYNID0109334107,CA,AB,RED DEER,FEMALE,Married,SELF_EMPLOYED,44401.0,1977-03-07,2011-07-11
SYNID0109334399,CA,ON,MARKHAM,FEMALE,,UNEMPLOYED,15000.0,1996-09-05,2019-03-07
SYNID0109334816,CA,ON,OSHAWA,FEMALE,Unknown,STUDENT,,,2020-07-16
SYNID0109334877,CA,AB,CALGARY,FEMALE,Married,RETIRED,,1953-06-16,2020-03-05
SYNID0109335175,CA,,other,MALE,Single,9201,67983.0,1995-04-07,2024-06-20
SYNID0109335284,CA,,other,FEMALE,Married,RETIRED,9079.0,1929-10-23,1997-02-12
SYNID0109335410,CA,QC,LAVAL,MALE,Married,RETIRED,38229.0,1954-07-18,1988-06-19
SYNID0109335591,CA,NB,SAINT JOHN,FEMALE,Single,STUDENT,8.0,2006-02-20,2023-08-02
SYNID0109335788,CA,MB,WINNIPEG,MALE,Married,831,71126.0,1976-05-20,
SYNID0109335912,CA,ON,TORONTO,FEMALE,Married,RETIRED,17444.0,1950-07-30,1993-12-19
SYNID0109336025,CA,ON,OTTAWA,MALE,Unknown,STUDENT,,2010-04-22,2024-04-02
SYNID0109337045,CA,ON,SCARBOROUGH,FEMALE,Married,OTHER,51585.0,1965-04-09,2000-01-17
SYNID0109337071,CA,,other,MALE,Unknown,SELF_EMPLOYED,1068946.0,1975-12-25,2017-04-19
SYNID0109337075,CA,,other,,,RETIRED,122793.0,1967-04-29,1993-09-04
SYNID0109337383,CA,AB,SPRUCE GROVE,MALE,Single,65102,11.0,2002-01-28,2023-03-28
SYNID0109337452,CA,QC,MONTREAL,FEMALE,Married,RETIRED,14753.0,1943-04-06,1990-02-01
SYNID0109337656,CA,ON,ETOBICOKE,,Single,75200,25257.0,1997-10-11,2012-10-02
SYNID0109337968,CA,,other,MALE,Unknown,RETIRED,,1961-05-30,2024-02-09
SYNID0109337987,CA,,other,MALE,Married,OTHER,31102.0,1972-10-03,2007-01-21
SYNID0109338038,CA,,other,FEMALE,Single,OTHER,,1986-09-04,2008-01-06
SYNID0109338072,CA,ON,WASAGA BEACH,,Single,STUDENT,15.0,2002-08-14,2022-05-18
SYNID0109338268,CA,,other,MALE,Married,UNEMPLOYED,40064.0,1979-04-13,2008-01-25
SYNID0109338465,CA,,other,MALE,Single,63100,123879.0,1994-10-02,2015-09-10
SYNID0109338522,CA,ON,TORONTO,FEMALE,Married,UNEMPLOYED,10.0,1991-04-12,2024-06-29
SYNID0109338553,CA,AB,EDMONTON,FEMALE,Single,STUDENT,,1999-10-21,
SYNID0109338637,CA,BC,SURREY,FEMALE,Married,70010,,1979-08-27,2016-12-22
SYNID0109338801,CA,BC,VICTORIA,FEMALE,Single,OTHER,99314.0,1962-01-02,2023-08-12
SYNID0109339417,CA,ON,THORNHILL,FEMALE,Single,SELF_EMPLOYED,44969.0,1983-07-21,2013-08-16
SYNID0109339485,CA,,other,MALE,Married,RETIRED,52936.0,1956-03-23,1997-12-21
SYNID0109339517,CA,,other,FEMALE,Single,OTHER,49105.0,1961-08-14,1992-10-05
SYNID0109339746,CA,QC,MONTREAL,FEMALE,Single,OTHER,48662.0,1964-10-21,
SYNID0109339886,CA,,other,MALE,Single,STUDENT,8.0,1989-10-22,2021-06-07
SYNID0109340815,CA,,other,MALE,Single,OTHER,,1988-10-11,2019-12-08
SYNID0109340872,CA,ON,SUDBURY,MALE,,UNEMPLOYED,,2001-03-15,2024-05-22
SYNID0109341230,CA,,other,,Married,RETIRED,51051.0,1958-03-18,1997-06-18
SYNID0109341818,CA,ON,RICHMOND HILL,,Married,OTHER,19996.0,1961-11-17,2007-01-28
SYNID0109341915,CA,ON,BRAMPTON,MALE,,STUDENT,16.0,2006-01-31,
SYNID0109342233,CA,ON,TORONTO,MALE,Single,41101,40447.0,1998-08-18,2017-04-30
SYNID0109342573,CA,ON,CARLETON PLACE,MALE,Unknown,OTHER,,1974-06-19,2020-06-05
SYNID0109342983,CA,ON,MARKHAM,FEMALE,Single,STUDENT,,2002-05-13,2007-07-20
SYNID0109343194,CA,,other,MALE,Married,OTHER,83540.0,1954-03-25,1992-10-04
SYNID0109343549,CA,,other,MALE,Single,OTHER,14.0,2000-04-10,2016-11-17
SYNID0109343632,CA,ON,SCARBOROUGH,,Single,STUDENT,,2004-12-11,2022-07-15
SYNID0109343694,CA,,other,MALE,Married,RETIRED,30072.0,1948-06-22,2011-01-24
SYNID0109343869,CA,ON,HAMILTON,MALE,Unknown,OTHER,,,2024-12-29
SYNID0109343876,CA,BC,SURREY,FEMALE,Married,OTHER,40130.0,1981-08-01,2011-01-18
SYNID0109344022,CA,AB,MEDICINE HAT,MALE,Married,10019,111931.0,1976-06-10,2005-09-16
SYNID0109344196,CA,BC,RICHMOND,FEMALE,Divorced,OTHER,36910.0,,2003-08-04
SYNID0109345324,CA,ON,BRAMPTON,MALE,Married,RETIRED,37896.0,1950-05-10,2001-10-17
SYNID0109345565,CA,,other,FEMALE,Married,RETIRED,11139.0,1947-02-28,1993-10-10
SYNID0109345624,CA,,other,MALE,Single,UNEMPLOYED,15.0,1997-02-01,2017-07-04
SYNID0109345745,CA,BC,RICHMOND,MALE,Single,11201,16.0,1996-03-06,2021-09-22
SYNID0109345824,CA,ON,WASAGA BEACH,FEMALE,Married,RETIRED,,1942-07-05,2001-09-18
SYNID0109345974,CA,NS,HALIFAX,,Married,OTHER,,1987-06-18,1992-02-06
SYNID0109346091,CA,AB,COCHRANE,FEMALE,Single,12010,82986.0,,1995-04-26
SYNID0109346581,CA,MB,WINNIPEG,,Married,10019,25747.0,1970-03-30,2005-09-13
SYNID0109346886,CA,,other,MALE,Married,72410,53867.0,1959-09-06,1990-05-28
SYNID0109346996,CA,,other,FEMALE,Married,OTHER,11054.0,1970-02-27,1996-05-28
SYNID0109347082,CA,BC,VICTORIA,,Single,OTHER,19261.0,2001-10-01,
SYNID0109347145,CA,,other,MALE,Married,11101,,,2018-08-06
SYNID0109347491,CA,,other,FEMALE,Married,SELF_EMPLOYED,14943.0,1970-09-29,2004-02-28
SYNID0109347571,CA,ON,CARLETON PLACE,MALE,,OTHER,,,
SYNID0109347626,CA,BC,SURREY,MALE,Single,65100,30359.0,1996-02-22,2000-04-14
SYNID0109348126,CA,AB,EDMONTON,MALE,Married,313,60724.0,1980-07-30,2021-03-07
SYNID0109348177,CA,,other,MALE,Married,SELF_EMPLOYED,110121.0,1981-09-20,2015-03-16
SYNID0109348206,CA,AB,CALGARY,FEMALE,Single,STUDENT,16.0,2006-02-16,2022-04-14
SYNID0109348258,CA,,other,FEMALE,Married,RETIRED,,1964-06-04,1992-05-25
SYNID0109348290,CA,,other,MALE,Married,RETIRED,23232.0,1947-06-07,1999-07-17
SYNID0109348333,CA,,other,FEMALE,Married,RETIRED,20956.0,1950-05-28,1992-10-22
SYNID0109348535,CA,ON,THUNDER BAY,,Married,SELF_EMPLOYED,167252.0,1979-09-02,2014-08-20
SYNID0109348681,CA,,other,FEMALE,,SELF_EMPLOYED,15.0,1994-05-23,
SYNID0109348849,CA,ON,BRAMPTON,MALE,Single,OTHER,46400.0,1978-08-31,2003-05-12
SYNID0109349317,CA,ON,TORONTO,FEMALE,Married,95109,32690.0,1982-01-12,2008-11-26
SYNID0109349475,CA,ON,SCARBOROUGH,FEMALE,Unknown,10019,33167.0,2001-07-19,2021-03-09
SYNID0109349682,CA,ON,NORTH YORK,FEMALE,,STUDENT,7996.0,,2013-12-07
SYNID0109349930,CA,AB,CALGARY,,Married,64409,27523.0,1979-03-26,2005-01-03
SYNID0109350359,CA,ON,PETERBOROUGH,MALE,Single,OTHER,,1973-02-14,2010-08-08
SYNID0109350430,CA,NL,ST. JOHN'S,FEMALE,Married,OTHER,10.0,1990-03-16,2022-09-12
SYNID0109350514,CA,AB,other,FEMALE,Unknown,11101,22808.0,1969-02-22,2023-10-01
SYNID0109350561,CA,NL,MOUNT PEARL,FEMALE,Married,OTHER,79941.0,1968-05-31,2022-07-30
SYNID0109350812,CA,,other,MALE,Married,OTHER,32253.0,1983-04-25,
SYNID0109351168,CA,ON,WHITBY,MALE,Single,STUDENT,14.0,1998-09-26,2007-11-07
SYNID0109351392,CA,,other,FEMALE,Married,313,32771.0,1962-06-21,
SYNID0109351421,CA,,other,MALE,Married,RETIRED,,1942-04-02,1997-04-30
SYNID0109351526,CA,AB,FORT MCMURRAY,MALE,Married,OTHER,62748.0,1977-07-13,1998-12-18
SYNID0109351697,CA,,other,MALE,Married,RETIRED,312087.0,1949-01-13,1990-01-21
SYNID0109351759,CA,,other,FEMALE,Single,STUDENT,13.0,2009-05-29,2015-09-15
SYNID0109351815,CA,,other,MALE,Married,44101,,1976-12-16,2023-01-26
SYNID0109351846,CA,,other,MALE,Married,72106,83381.0,1976-06-14,2000-04-09
SYNID0109352353,CA,,other,FEMALE,,22220,29300.0,1999-06-11,2021-11-25
SYNID0109352390,CA,ON,TORONTO,FEMALE,Single,OTHER,13836.0,2001-11-13,2001-12-26
SYNID0109352403,CA,,other,MALE,Married,RETIRED,21385.0,1952-07-02,1989-10-12
SYNID0109353344,CA,ON,BARRIE,MALE,Married,6531,74371.0,1972-08-27,2006-12-05
SYNID0109353525,CA,ON,ST CATHARINES,MALE,,OTHER,,,
SYNID0109353527,CA,ON,TORONTO,MALE,Married,OTHER,,1968-10-23,2009-03-11
SYNID0109353854,CA,ON,SARNIA,FEMALE,Married,OTHER,78372.0,1964-07-09,2002-01-03
SYNID0109354086,CA,ON,LONDON,FEMALE,Single,STUDENT,,,2020-07-25
SYNID0109354207,CA,AB,CALGARY,,Single,OTHER,24625.0,1951-04-27,1991-06-05
SYNID0109354217,CA,,other,FEMALE,Single,OTHER,15951.0,1994-12-05,1994-12-20
SYNID0109354495,CA,ON,AURORA,FEMALE,Married,31202,,1972-08-03,
SYNID0109354654,CA,ON,WINDSOR,FEMALE,,STUDENT,,2006-01-09,2024-09-23
SYNID0109355234,CA,ON,PICKERING,,Single,STUDENT,,2004-04-08,2020-12-09
SYNID0109355885,CA,ON,TORONTO,FEMALE,Single,44100,17251.0,,2014-06-11
SYNID0109355946,CA,,other,FEMALE,Married,RETIRED,,1946-06-16,1990-06-07
SYNID0109356111,CA,QC,MONTREAL,MALE,,OTHER,46477.0,1974-11-21,2013-07-21
SYNID0109356296,CA,ON,KITCHENER,FEMALE,Married,RETIRED,11034.0,1951-02-23,1998-07-24
SYNID0109356339,CA,ON,BRAMPTON,MALE,Married,RETIRED,49081.0,1963-07-22,2004-08-08
SYNID0109356776,CA,ON,SCARBOROUGH,MALE,Unknown,UNEMPLOYED,12533.0,1960-12-08,1997-01-17
SYNID0109357169,CA,AB,EDMONTON,MALE,Married,RETIRED,,,1990-08-03
SYNID0109357266,CA,AB,CALGARY,FEMALE,,10019,,1974-09-27,2019-01-30
SYNID0109357346,CA,BC,SURREY,MALE,Unknown,SELF_EMPLOYED,,1965-03-29,2019-02-23
SYNID0109357490,CA,,other,FEMALE,Married,RETIRED,,1954-01-10,1992-04-12
SYNID0109357499,CA,QC,QUEBEC,MALE,Married,SELF_EMPLOYED,61796.0,1981-09-28,2005-09-12
SYNID0109357552,CA,NS,HALIFAX,MALE,,RETIRED,54612.0,1941-12-21,2014-12-08
SYNID0109357710,CA,ON,SCARBOROUGH,MALE,Married,95109,,1979-06-14,2005-04-11
SYNID0109358293,CA,AB,CALGARY,MALE,Unknown,RETIRED,,,2023-09-26
SYNID0109358613,CA,,other,FEMALE,Married,RETIRED,26502.0,1954-07-18,1992-04-15
SYNID0109358722,CA,QC,LAVAL,FEMALE,Single,10019,90029.0,1966-10-22,2002-04-08
SYNID0109359331,CA,MB,WINNIPEG,,Single,STUDENT,,2002-11-02,2021-09-03
SYNID0109359503,CA,ON,SARNIA,FEMALE,Married,RETIRED,13.0,1953-12-14,2008-02-05
SYNID0109359554,CA,AB,SPRUCE GROVE,FEMALE,Single,72410,44781.0,1987-10-21,2013-01-26
SYNID0109359858,CA,AB,CALGARY,,Married,STUDENT,56435.0,1965-02-04,2000-12-27
SYNID0109360053,CA,,other,MALE,Married,RETIRED,37424.0,1955-05-01,1997-07-31
SYNID0109360350,CA,,other,MALE,Single,95109,51287.0,1991-04-04,2024-02-23
SYNID0109360384,CA,ON,NIAGARA FALLS,FEMALE,,UNEMPLOYED,13.0,1986-11-07,2018-11-21
SYNID0109361102,CA,,other,MALE,Unknown,OTHER,,1974-08-16,1993-07-17
SYNID0109361811,CA,,other,FEMALE,Single,UNEMPLOYED,10599.0,1995-11-03,2011-08-27
SYNID0109361874,CA,ON,WINDSOR,MALE,Married,SELF_EMPLOYED,,1959-07-09,2023-12-20
SYNID0109361939,CA,,other,,Married,UNEMPLOYED,,1993-03-18,2023-05-27
SYNID0109362270,CA,AB,CALGARY,MALE,Married,64410,,1964-11-13,2015-04-07
SYNID0109362325,CA,BC,PRINCE GEORGE,FEMALE,Single,OTHER,,1976-05-08,2012-06-05
SYNID0109362546,CA,ON,TORONTO,MALE,Married,72410,68953.0,,2005-03-11
SYNID0109362613,CA,,other,MALE,,RETIRED,41311.0,1947-09-20,1999-10-09
SYNID0109362644,CA,BC,VANCOUVER,MALE,Single,RETIRED,28011.0,1950-09-07,
SYNID0109362706,CA,,other,MALE,Single,STUDENT,,2008-09-10,2022-07-12
SYNID0109363048,CA,AB,CALGARY,MALE,,OTHER,,1999-06-29,2024-08-13
SYNID0109363802,CA,,other,MALE,Single,21300,103117.0,1990-07-10,2014-07-05
SYNID0109363907,CA,NB,SAINT JOHN,FEMALE,Married,60010,42343.0,1982-11-20,2006-12-07
SYNID0109364180,CA,ON,OAKVILLE,MALE,Married,UNEMPLOYED,,1976-08-07,2020-08-22
SYNID0109364201,CA,ON,TORONTO,FEMALE,Married,UNEMPLOYED,13.0,1968-04-21,2009-09-08
SYNID0109364838,CA,ON,HAMILTON,,,RETIRED,59864.0,1936-08-23,2000-08-21
SYNID0109364919,CA,AB,EDMONTON,FEMALE,Married,RETIRED,56444.0,,2002-05-25
SYNID0109365085,CA,ON,MISSISSAUGA,MALE,Married,RETIRED,41039.0,1959-03-18,1997-08-24
SYNID0109365238,CA,,other,FEMALE,Married,65100,16.0,1963-07-25,2005-06-30
SYNID0109365435,CA,ON,TORONTO,MALE,Married,63210,104171.0,1971-09-23,
SYNID0109365767,CA,AB,CALGARY,FEMALE,Married,UNEMPLOYED,38956.0,1983-02-14,2018-04-07
SYNID0109365831,CA,NL,MOUNT PEARL,,Unknown,STUDENT,,1974-07-20,2022-02-13
SYNID0109366261,CA,QC,LAVAL,FEMALE,Married,OTHER,81294.0,1985-11-07,2012-09-12
SYNID0109366442,CA,AB,CALGARY,,,OTHER,,,
SYNID0109366861,CA,,other,,Unknown,OTHER,,1976-06-19,2023-05-08
SYNID0109367129,CA,ON,BARRIE,FEMALE,Single,42202,70657.0,1982-01-18,2013-03-13
SYNID0109367637,CA,,other,MALE,Single,RETIRED,79621.0,1979-12-30,1990-01-22
SYNID0109367820,CA,,other,MALE,Married,RETIRED,,,2002-10-24
SYNID0109368347,CA,ON,TORONTO,FEMALE,Single,95109,18514.0,1993-02-10,2018-05-02
SYNID0109368444,CA,,other,FEMALE,Married,OTHER,68409.0,1959-10-19,1993-09-02
SYNID0109368454,CA,ON,SCARBOROUGH,FEMALE,Single,70010,49354.0,1988-12-04,1993-05-27
SYNID0109369212,CA,,other,MALE,,14102,,1975-05-23,2017-01-11
SYNID0109369233,CA,,other,FEMALE,Widowed,RETIRED,23568.0,1965-06-29,1992-09-08
SYNID0109369620,CA,ON,NEWMARKET,MALE,Unknown,OTHER,,1991-11-23,2024-09-30
SYNID0109370139,CA,,other,MALE,Unknown,OTHER,,1973-09-08,2022-12-04
SYNID0109370259,CA,,other,MALE,Single,SELF_EMPLOYED,73923.0,1977-11-03,2001-07-05
SYNID0109370662,CA,BC,LANGLEY,FEMALE,Single,UNEMPLOYED,14.0,2010-12-25,2011-05-25
SYNID0109370761,CA,,other,,Married,313,80363.0,1988-07-03,2021-03-01
SYNID0109371019,CA,BC,MISSION,FEMALE,Single,11102,,2000-12-29,2023-01-25
SYNID0109371087,CA,,other,,Single,RETIRED,13665.0,1939-04-20,1995-02-07
SYNID0109371258,CA,NS,DARTMOUTH,FEMALE,,STUDENT,,1978-01-29,2014-01-16
SYNID0109371905,CA,,other,FEMALE,Single,STUDENT,8.0,2008-10-29,
SYNID0109372139,CA,,other,FEMALE,Single,UNEMPLOYED,13.0,2009-11-12,2009-12-15
SYNID0109372292,CA,AB,CALGARY,MALE,Married,7230,127184.0,1977-05-03,2000-06-17
SYNID0109372303,CA,,other,MALE,Married,RETIRED,18214.0,1958-01-26,1997-12-12
SYNID0109372498,CA,,other,FEMALE,Married,10019,50334.0,1975-12-10,2011-03-10
SYNID0109372568,CA,ON,OTTAWA,MALE,Single,OTHER,33403.0,1974-09-09,1993-06-23
SYNID0109372653,CA,,other,FEMALE,Married,RETIRED,,1962-10-02,1995-03-10
SYNID0109372965,CA,ON,AJAX,FEMALE,Married,UNEMPLOYED,21135.0,1970-03-07,1989-07-13
SYNID0109373250,CA,BC,VANCOUVER,FEMALE,Single,OTHER,38358.0,1990-05-13,2001-07-29
SYNID0109373328,CA,ON,KITCHENER,MALE,Married,65102,122681.0,1981-10-26,
SYNID0109373372,CA,ON,BRAMPTON,MALE,Married,10011,69822.0,1984-01-16,
SYNID0109373868,CA,,other,FEMALE,Married,UNEMPLOYED,,1966-08-29,1997-03-10
SYNID0109374596,CA,QC,other,FEMALE,Single,STUDENT,13.0,2009-08-06,2023-12-21
SYNID0109374680,CA,ON,AJAX,,,10019,,1996-01-25,
SYNID0109374866,CA,ON,RICHMOND HILL,FEMALE,Married,OTHER,15688.0,1979-12-26,2013-06-04
SYNID0109375013,CA,,other,FEMALE,Divorced,62200,23785.0,,1996-05-28
SYNID0109375328,CA,BC,RICHMOND,,,SELF_EMPLOYED,76016.0,1979-03-28,2021-03-08
